Experiment_Name,Generation,Fitness_Mean,Fitness_Median,Fitness_Std
shuffle_mutation__swap_time_slots_crossover,59,0.8059283493409026,0.8082855668282412,0.012201008977246089
shuffle_mutation__swap_time_slots_crossover,60,0.8059283493409026,0.8082855668282412,0.012201008977246089
shuffle_mutation__swap_time_slots_crossover,61,0.8059879420157758,0.8082855668282412,0.012197540857894616
shuffle_mutation__swap_time_slots_crossover,62,0.8064693962922204,0.8094560437620755,0.012337025737510538
shuffle_mutation__swap_time_slots_crossover,63,0.806824837586621,0.8094560437620755,0.012781050373260246
shuffle_mutation__swap_time_slots_crossover,64,0.8069061483340232,0.810281056193375,0.012795325237513866
shuffle_mutation__swap_time_slots_crossover,65,0.8070168903052302,0.810281056193375,0.012671387717961398
shuffle_mutation__swap_time_slots_crossover,66,0.8071108134760764,0.8109136955274721,0.012693791457665452
shuffle_mutation__swap_time_slots_crossover,67,0.8071108134760764,0.8109136955274721,0.012693791457665452
shuffle_mutation__swap_time_slots_crossover,68,0.8071108134760764,0.8109136955274721,0.012693791457665452
shuffle_mutation__swap_time_slots_crossover,69,0.8071210541314784,0.8109136955274721,0.01267839365148131
shuffle_mutation__swap_time_slots_crossover,70,0.8071481104085347,0.8109136955274721,0.012711868235955518
shuffle_mutation__swap_time_slots_crossover,71,0.8071481104085347,0.8109136955274721,0.012711868235955518
shuffle_mutation__swap_time_slots_crossover,72,0.8071481104085347,0.8109136955274721,0.012711868235955518
shuffle_mutation__swap_time_slots_crossover,73,0.8071481104085347,0.8109136955274721,0.012711868235955518
shuffle_mutation__swap_time_slots_crossover,74,0.807197713583138,0.8109136955274721,0.012672707884609726
shuffle_mutation__swap_time_slots_crossover,75,0.807197713583138,0.8109136955274721,0.012672707884609726
shuffle_mutation__swap_time_slots_crossover,76,0.807197713583138,0.8109136955274721,0.012672707884609726
shuffle_mutation__swap_time_slots_crossover,77,0.8073410827587651,0.8109136955274721,0.012479773419874883
shuffle_mutation__swap_time_slots_crossover,78,0.807374113312027,0.8109136955274721,0.012480818481565938
shuffle_mutation__swap_time_slots_crossover,79,0.807374113312027,0.8109136955274721,0.012480818481565938
shuffle_mutation__swap_time_slots_crossover,80,0.807374113312027,0.8109136955274721,0.012480818481565938
shuffle_mutation__swap_time_slots_crossover,81,0.807374113312027,0.8109136955274721,0.012480818481565938
shuffle_mutation__swap_time_slots_crossover,82,0.8075209157709682,0.8114975306588663,0.012516084164756053
shuffle_mutation__swap_time_slots_crossover,83,0.8075209157709682,0.8114975306588663,0.012516084164756053
shuffle_mutation__swap_time_slots_crossover,84,0.8075209157709682,0.8114975306588663,0.012516084164756053
shuffle_mutation__swap_time_slots_crossover,85,0.8075209157709682,0.8114975306588663,0.012516084164756053
shuffle_mutation__swap_time_slots_crossover,86,0.8076132007469741,0.8114975306588663,0.012428694793600176
shuffle_mutation__swap_time_slots_crossover,87,0.8076132007469741,0.8114975306588663,0.012428694793600176
shuffle_mutation__swap_time_slots_crossover,88,0.8077258479563956,0.8114975306588663,0.012305876443372173
shuffle_mutation__swap_time_slots_crossover,89,0.8077609289488421,0.8114975306588663,0.012318138690787395
shuffle_mutation__swap_time_slots_crossover,90,0.8077609289488421,0.8114975306588663,0.012318138690787395
shuffle_mutation__swap_time_slots_crossover,91,0.8081089458200948,0.8114975306588663,0.012593584455642575
shuffle_mutation__swap_time_slots_crossover,92,0.8083026137250447,0.811576955766139,0.01253833860280663
shuffle_mutation__swap_time_slots_crossover,93,0.8083755000224209,0.811576955766139,0.012573168267232484
shuffle_mutation__swap_time_slots_crossover,94,0.8083755000224209,0.811576955766139,0.012573168267232484
shuffle_mutation__swap_time_slots_crossover,95,0.8083755000224209,0.811576955766139,0.012573168267232484
shuffle_mutation__swap_time_slots_crossover,96,0.8085264887714653,0.811576955766139,0.012663814835763313
shuffle_mutation__swap_time_slots_crossover,97,0.8085385137834904,0.811576955766139,0.012634890913457772
shuffle_mutation__swap_time_slots_crossover,98,0.8085385137834904,0.811576955766139,0.012634890913457772
shuffle_mutation__swap_time_slots_crossover,99,0.808766688386665,0.811576955766139,0.012501757934368474
